IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
n11;30;30;0;['cāļa gaļa', 'dzeramais ūdens', 'vistas āda', 'kviešu milti', 'kalcija karbonāts', 'dzelzs', 'b3 un b1 vitamīni', 'raugs', 'garšvielas', 'paprika', 'kurkuma', 'kviešu glutēns', 'saulespuķu eļļa', 'ciete', 'rīsu milti', 'irdinātāji', 'difosfāts', 'nātrija hidrogēnkarbonāts', 'dekstroze', 'kviešu šķiedras', 'piena olbaltumvielas', 'satur laktozi', 'maltodekstrīns', 'skābuma regulētāji', 'amonija karbonāts', 'nātrija acetāts', 'citronskābe', 'antioksidants', 'askorbīnskābe', 'sāls'];[];4;0;['cāļa gaļa', 'vistas āda', 'piena olbaltumvielas', 'satur laktozi'];[];0;4;0;[];['cāļa gaļa', 'vistas āda', 'piena olbaltumvielas', 'satur laktozi'];[]
n12;34;34;156;['cāļa krūtiņas fileja', 'ūdens', 'kviešu milti', 'sāls', 'raugs', 'paprika', 'kurkuma', 'cāļu ādas', 'kviešu ciete', 'sīpolu pulveris', 'aromatizētāji', 'piparu ekstrakts', 'biezinātāji', 'e412', 'e460', 'e401', 'siers', 'satur pienu', 'kviešu olbaltumvielas', 'var saturēt soju', 'satur krāsvielu e170', 'kartupeļu ciete', 'kviešu šķiedrvielas', 'stabilizētāji', 'e451', 'e450', 'e516', 'antioksidants', 'e300', 'dekstroze', 'skābuma regulētāji', 'e327', 'e262', 'rapšu eļļa cepšanai'];['a', 'panētas / kepti vištienos filē gabaleliai su', 'nagetes ar sieru', 'ceptas', 'pane 2 āāē s auneseunuose |kūpsetetud paneeritud kanafileenagitsad juustuga', 'caw ūdens', 'kviešu milti', 'sāls', 'raugs', 'paprika', 'kurkuma', 'cāļu ādas', 'kviešu ciete', 'sī', 's rteeai pipari nams liena', 'e412', 'e460', 'e401', 'siers', 'satur pienu', 'kviešu abaltumvielas', 'var', 'e451', 'e450', 'e51 6', 'antioksidants', 'e300', 'dekstroze', 'skābumar adu', 'krāsvielu pat d " s da cepšanai', 'iepakots aizsargatmosfērā', 'gatavs lietošanai', 'ieteicams uzsildīt', 'uz gnilla vai pamnas 7 min au—', 'ae bietet 4bh laikā', '+2', '+6', 'c', 'bet ne vēlāk kā līdz datumam', 'kas norādīts uz iepakojuma', 'kamlt sudedamosios days', 'viščiuku filē', 'vanduo', 'kvietiniai miltai', 'druska', 'mielēs', 'paprika', 'ciberžolē', 'viščiuku odelēs', 'kviečuu krakmolassvogūny milteliai', 'kvapiosios medžiagos', 'pipiry ekstraktas', 'tirstikliai', 'e412', 'e460', 'e401', 'suris', 'sudētyje yra pieno', 'kviešu baltymai', 'gali būti alergenas soja', 'yra dažiklis e1 70', 'bulviy krakmolas', 'kvieciu skaidulos', 'stabilizatorai', 'e451', 'e450', 'e516', 'antioksidantasdekstrozē', 'rūgštinguma reguliuojančios medžiagos e327', 'e262', 'rapsy aliejus kepimui', 'supakuotas naudojant apsaugines dujas', 'produktaspanošasvartoti', 'rekomenduojama pašildyti', 'ant groteliy ar keptuvēje 7 min', 'pažeidus pakuote suvartoti per 48 val', '+2', '+6', 'c', 'bet ne vēliau kaipikivartojimo termino pabaigos', 'ee koostisosad', 'kanarinnafilee', 'vesi', 'nisujahu', 'sodl', 'parm', 'paprika', 'kurkum', 'kananahad', 'nisutārklis', 'sibulapulber', 'lēhna', 'ja maitseained', 'pipraeksirakt', 'paksendajad', 'e412', 'e460', 'e401', 'juust', 'sisaldab piimā', 'nisu valk', 'vāib sisaldada soy', 'sisaldab varvaine e170', '"', 'jkartulitārklis', 'nisukiud', 'stabilisaatorid', 'e451', 'e450', 'e516', 'antioksūdant', 'e300', 'dekstroos', 'happesuse regulaatorid', 'e327', 'e262', 'rapsēlspraetud', 'pakendatud gaasikeskkonda', 'toode kasutusvalmis', 'soovitav soojendada', 'gnillil vēi pannil 7 min', 'pārast pakendiavamist tarbida 48h jooksu!', '+2', '+6', "'c", 'kuid mitte hiljem', 'kui etiketii māargitud kuupāevaks', 'uzglabāšanas temperatūra/l aikvmo temperatūra/sailitustem peratuur', '+2', '+6', 'c', '100 g produkta vidēji satur/100 g produktovīdutiniškai yra/100 g tooded sisaldab keskmiselt', 'eenerģētiskā vērtībajenerginē vertējenergiasisaldus 772 kj/184 kcal', 'ou tebaļai/rasvad 80 g', 'tostam piesātinātās taukskābegjiš kuriu sočiuju riebaluīgššiu/millest kūllastinidrasvappedoti angliavandeniai/sūsivesikud 14 g', 'tostarp cukurijiš kuriu cukru/millest suhkrud 1', '3 g', 'sbaltymai/valgud 14 g', 'sāls/druska/sool 1', '7 g', 'izlietot līdz/tinka vartoti iki/kēlblik kuni', '12', '02', '2023 netomasa/grynasis kiekis/netokaal', '0', '260 kgražots pēc as "putnu fabri m', 'j au iabnka ķekava"pasūtīj', '"už istatud as "putnu fabnika kok "', 'p ava dasuūti um ”', '7 ut fabrika kekava uzsakymaj valmi u gas', 'a atlelimusei', 'as "putnu fabrika kokas aa a 23', 'latvija! latvija/ lati', 'atsauksmes', 'bpfkekava', 'lvfmi'];4;13;['cāļa krūtiņas fileja'];['cāļu ādas', 'siers', 'nagetes ar sieru', 'nagetes ar sieru', 's rteeai pipari nams liena', 'e401', 'satur pienu', 'satur pienu', 'e451', 'sudētyje yra pieno', 'sudētyje yra pieno', 'sisaldab varvaine e170', 'latvija! latvija/ lati'];3;1;10;['cāļu ādas', 'siers', 'satur pienu'];['cāļa krūtiņas fileja'];['nagetes ar sieru', 'nagetes ar sieru', 's rteeai pipari nams liena', 'e401', 'satur pienu', 'e451', 'sudētyje yra pieno', 'sudētyje yra pieno', 'sisaldab varvaine e170', 'latvija! latvija/ lati']
n13;58;58;117;['maize', 'kviešu milti', 'ūdens', 'cukurs', 'rudzu milti', 'raugs', 'rapšu eļļa', 'sāls', 'inaktivēts rudzu ieraugs', 'emulgatori', 'e471', 'e472e', 'kviešu lipeklis', 'irdinātājs e503', 'miltu apstrādes līdzeklis e300', 'cepta vistas gaļa', 'vistas gaļa', 'garšvielas', 'garšvielu ekstrakti', 'jodēts sāls', 'aromatizētāji', 'ķiploku granulas', 'sīpolu pulveris', 'melnie pipari', 'paprika', 'majonēze', 'ūdens', 'rapšu eļļa', 'cukurs', 'modificēta ciete', 'sinepes', 'ūdens', 'sinepju sēklas', 'spirta etiķis', 'sāls', 'garšvielas', 'olu dzeltenuma pulveris', 'skābe e260', 'sāls', 'stabilizētāji', 'e412', 'e415', 'e401', 'e410', 'glikozes sīrups', 'marinēti gurķi', 'gurķi', 'spirta etiķis', 'sāls', 'cukurs', 'siers', 'piens', 'sāls', 'ierauga kultūras', 'siera ferments', 'ķiploku granulas', 'sīpolu pulveris', 'pētersīļi'];['maize', 'kviešu milti', 'ūdens', 'cukurs', 'rudzu miltiraugs', 'rapšu eļļa', 'sāls', 'inaktivēts rudzu ieraugs', 'emulgatori', 'e471', '6472e', 'kviešu lipeklis', 'irdinātājs e503', 'miltuapstrādes līdzeklis e300', 'cepta vistas gaļa', 'vistas gaļa', 'garšvielas', 'garšvielu ekstrakti', 'jodēts sāls', 'aromatizētāji', 'ķiploku granulas', 'sīpolu pulveris', 'melnie pipari', 'paprika', 'majora', 'ūdens', 'rapšu eļļa', 'cukurs', 'modificēta ciete', 'sinepes', 'ūdens', 'sinepju sēklas', 'spirta etiķis', 'sāls', 'garšvielas', 'olu dzeltenumapulveris', 'skābe e260', 'sāls', 'stabilizētāji', 'e412', 'e415', 'e401', 'e410', 'glikozes sīrups', 'marinēti gurķi', 'gurķi', 'spirta etiķis', 'sāls', 'cukurs', 'siers', 'piens', 'sāls', 'ierauga kultūras', 'siera ferments', 'ķiploku granulas', 'sīpolupulveris', 'pētersīļi', 'var', 'izlietot līdz', 'skatīt uz iepakojuma', 'uzglabāt temperatūrā no +2 "c līdz +6 "c', 'ražots lietuvā pēc īpaša rimi pasūtījuma', 'maizes', 'vistas izcelsme', 'es', 'izplatītājs latvijā', 'sia rimi latvia', 'a', 'deglava iela 161', 'rīga', 'lv', '1021', 'bezmaksas tālrunis atsauksmēmlatvijā', '80000 180', 'iepakots aizsargatmosfērā', 'skandinaviškas sumuštinis su vištiena', 'sudedamosios dalys', 'duona', 'kvietiniai t rnemscukrus', 'ruginiai miltai', 'mielēs', 'rapsu aliejus', 'druska', 'inaktyvintas ruginis rauga»', 'emulsikliai', 'iētjena kviečiu glitimas', 'tešlos kildymo medžiaga e503', 'miltu apdorojimo medžiaga e300', 'kena nas svogūnu', 'vištiena', 'prieskoniai ž ekstraktai', 'joduota druska', 'kvapiosios medžiagos', 'tesnaka aetodfiej ifikuotaszi ika', 'nezas', 'vanduo', 'rapsy aliejus', 'cukrus', 'moglitkujo garsīvēju', 'rūdelia spirito actas', 'druska', 'prieskoniai', 'kiaušiniu ni12', 'e415', '£401', 'e410', 'gliukozes sirupas', 'marinu0ni žalē ibūti 2 lieruy irše ž atnes granules', 'svogūnu milteliai', 'pora ari ga ž c " j', 'zamuy pēdsaku', 'tinka vartoti iki', 'žiūrēti data ant pakuotes', 'ii', 'temperatūrnia danaminta pinbnrmmis namai dis a rimi užsakymg', 'duonos', 'vištienos v'];6;11;['olu dzeltenuma pulveris'];['cepta vistas gaļa', 'vistas gaļa', 'olu dzeltenumapulveris', 'siers', 'piens', 'siera ferments', 'vistas izcelsme', 'e471', 'sīpolu pulveris', 'e401', 'rūdelia spirito actas'];5;1;6;['cepta vistas gaļa', 'vistas gaļa', 'siers', 'piens', 'siera ferments'];['olu dzeltenuma pulveris'];['olu dzeltenumapulveris', 'vistas izcelsme', 'e471', 'sīpolu pulveris', 'e401', 'rūdelia spirito actas']
n14;4;4;38;['pasterizēts govs piens', 'pārtikas ražošanas sāls', 'ieraugs', 'mikrobiooģiskais ferments'];['pasterizēts govs piens', 'pārtikas ražošanas sāls', 'ieraugs', 'mikrobioloģiskais ferments', 'uzturvērtība 100g produkta', 'enerģētiskā vērtība 1449kj / 349 kcal', 'tauki 27g', 'tostarp', 'piesātinātāstaukskābes 18g', 'ogļhidrāti og', 'tostarp', 'cukuri 0g', 'olbaltumvielas 25g', 'sāls 1', '2g', 'uzglabāt temperatūrāno +29 c līdz +6? c', 'iepakots aizsargatmosfērā', 'e941', 'e290', 'izlietot līdz', 'skatīt uz iepakojuma', 'pēc8 atvēršanas izlietot 5 dienu laikā', 'bet nepārsniedzot uzm iepakojuma norādīto termiņu', 'izcelsmes valstsļ produktam', 'nīderlande', 'fasēts', 'a/s "cesvaines piens”', 'rāmuļu iela 25', 'lv', '1005', 'rīga', 'latvija', 'tālrunis +37122003887', 'www', 'cesvainespiens', 'lvnu oo41750485izlietot līdz', 'če0', '0423'];1;3;[];['pasterizēts govs piens', 'e941', 'a/s "cesvaines piens”'];1;0;2;['pasterizēts govs piens'];[];['e941', 'a/s "cesvaines piens”']
n15;21;21;29;['biezpiens', 'sviests', 'vīnogu lapas', 'vīnogu lapas', 'antioksidanti', 'e223', 'e224', 'sāls', 'skābuma regulētājs', 'citronskābe', 'e330', 'ķiploki', 'olīvas', 'sāls', 'biezinātāji', 'e407', 'e415', 'pētersīļi', 'maurloki', 'dilles', 'konservants kālija sorbāts'];['biezpienssviests', 'vīnogu lapas', 'vīnogu lapas', 'antioksidanti', 'e223', 'e224', 'sāls', 'skābuma regulētājs', 'citronskābe', 'e330', 'ķiploki', 'olīvas', 'sāls', 'biezinātāji', 'e407', 'e415', 'pētersīļi', 'maurloki', 'dilles', 'konservants kālijasorhāts', 'uzturvērtība 1009/100m| produkta', 'enerģētiskāvērtība a 1481', 'enerģētiskā vērtība', 'kcal', '354', 'd piesātinātās taukskābes', 'g', '21', '0'];2;0;['biezpiens', 'sviests'];[];0;2;0;[];['biezpiens', 'sviests'];[]
n16;33;33;92;['cepumu bumbas', 'kviešu milti', 'margarīns', 'rapšu ela', 'kokosriekstu eļļa', 'ūdens', 'pilnīgi hidrogenēta rapšu eļa', 'sāls', 'emulgators taukskābju mono un diglicerīdi', 'skābuma regulētājs citronskābe', 'dabīgs aromatizētājs', 'vitamīns a', 'cukurs', 'kviešu ciete', 'irdinātāji', 'difosfāti', 'nātrija karbonāti', 'kviešu ciete', 'ciete', 'vaniļas cukurs', 'cukurs', 'vaniļas aromatizētājs', 'ekstrahēts vaniļas pulveris', 'ekstrahētas vaniļas sēklas', 'sāls', 'cukurs', 'sausais piens', 'kakao sviests', 'kakao masa', 'ciete', 'emulgators saulespuķu lecitīni', 'vanilīns', 'sāls'];['cepumu bumbas  iešu miki', 'margarins', 'rapšu eļa', 'kokosriekstu eļļa', 'ū lens', 'pilnīgi hidrogenēta rapšu eļa', 'sāks', 'emulgat phh', 'laukskābju mono ii', 'skābuma regulē | amati varīn s tank kviešu ciete', 'vārot ditvāt nātrija karbonāti', 'lieku ciete', 'ciete', 'vaniļas cukurs', 'cukurs', 'vaniķs', 'p/s7 j/matizētājs', 'ekstrahēts vaniļas pulveris ekstrahē kakts sastgiets laku rers liter vak arssaulespuju lec ramis sāls larsaturētdažāduriekstu', 'zemesriekstu 7| funoludaliņas', 'ea let pagāja etnja dienā 750 lajura 5 eos hsaittalsinmikdcāte', 'hkdocieēšs pedere 4ookienib les 390 edoil', 'coconut oi', 'water fully drogenated rapeseed oil', 'salt', 'emulsifier aeieān u memde ul adds ad reg alrdtīc add retu fare', 'vārāsnoriets', '"dprosp area a ga dar amas ag ala', 'nez atacet anda pie etatedanīzae ās', 'seta?', 'gest ca mss stati', 'era tier sunfovwerlecthin', 'venilin', 'sit ma', 'contain taces of different nuts', 'peanuts and egg products', 'keep cool and dy 183', '" c producer orila eesti a5', 'pērgu jalehmja', 'rae vald', '75306', 'harjumaa', 'eesti isainijas orkla eesti as', 'pārguvālja tee', 'lehrmja', 'raevald', '75306', 'harjumaa', 'estija', 'esc" teņsitk neskkasāli', 'vesi', 'tāielikult hidrogeenitud — 50ol', 'emulgaator rasvhapete mono| īs', 'sr selgakuu aietin naistināā m rs i a ats mita', '1ais', 'gr iukaiķiemīnāmešolelade', 'šelga" peri sokoladas', 'sudedamosios dalys', 'sausainiy rutuliukai', 'kvietiniai miltai', 'margaras', '71rintas rap7 0 ipšeniema maukatna ak pšenieni šin alunēmleki n de', 'orkla f', 'uiklisriebalu rūašču mono', 'irdieliceridai rīnēti irojanti medžiaga citrinu rūgštis', 'natūrali kvapioji medžiaga', 'vitamīna 4', 'a445 |siklis riebalu rūgščiy mono» ir digliceridai', 'riaštinoumare ulivojanti medžiaga cītrinu rugstis', 'natūrali kvaploji mēdza id |ā ratio larberat lvieu alas kzkmols lens alas', 'io ae kpējne apmietaminmika ass lia | f', '5', 'ermulsikls lectinai', 'sauleražu', 'vanilinas', 'druska', 'galibūtivain ee je', 'u', 'itdēkinmiselga kiipsisepallid pimasnkakads', 'liīmašokolaadi', 'koostisosad', 'kūpsiseti rainjadiglutseridid', 'happesuseregulaatorsidrunhape loodusik lēhna', 'ja maitseaine', 'kaitamīm sail nilmn maitseaine', 'ekstraheerītud vanilipulber', 'ekstraheeritud vanilliseermned', 's0ol', 'suhkur', 'tālstars', 'opove prvky rūznyeh ore"dpajav avuna', '0', 'kakaovē ma'];1;3;['sausais piens'];['skābuma regulē | amati varīn s tank kviešu ciete', 'a445 |siklis riebalu rūgščiy mono» ir digliceridai', 'natūrali kvaploji mēdza id |ā ratio larberat lvieu alas kzkmols lens alas'];0;1;3;[];['sausais piens'];['skābuma regulē | amati varīn s tank kviešu ciete', 'a445 |siklis riebalu rūgščiy mono» ir digliceridai', 'natūrali kvaploji mēdza id |ā ratio larberat lvieu alas kzkmols lens alas']
n17;23;23;32;['pupiņu milti', 'kukurūzas putraimi', 'saulespuķu eļļa', 'jauktas garšvielas', 'sūkalu pulveris', 'no piena', 'maltodekstrīns', 'no kukurūzas', 'no kartupeļiem', 'sāls', 'siera pulveris', 'cukurs', 'rauga ekstrakts', 'siera pulveris', 'no kura  ir baltais čedaras siers', 'aromatizētājs', 'satur pienu', 'sīpolu pulveris', 'skābuma regulētājs', 'citronskābe', 'garšvielas', 'augu eļļa', 'rapšu'];['| eisera pulveri', 'no mg vs r balta', 's cedaraskābuma rekom ka', '28a', 'lu pu wveris', 'noiers', 'aromatizētājs', 'saturs ā pa sletrenskābe', 'az aršvielas', 'augu eļļa', 'rapšu', 'miltu i zcelsm eta', 'e nārpus ēs', 'kukurūzas putraimi', 'saulespuķu «na', 'jauktaskukurūzas', 'mpiena', 'maltodekstrīns', 'noris', 'ilus rauga wrdmegumkpieros latvijā', 'puņibean and cornstidswith rec flavou! 4', '207', 'tē', 'm', 'sunflower oil', 'spice mix antaize', 'potato', 'u satt cheese powder', 'ourinļulato awhite cheddar cheese', 'fa0il', 'rap?ml lz "g spice', 'vegetable 0bočomie m 13hblt0ykuco bkvcom cblf?'];6;3;['sūkalu pulveris', 'no piena', 'siera pulveris', 'siera pulveris', 'no kura 50% ir baltais čedaras siers', 'satur pienu'];['lu pu wveris', 'saturs ā pa sletrenskābe', 'mpiena'];0;6;3;[];['sūkalu pulveris', 'no piena', 'siera pulveris', 'siera pulveris', 'no kura 50% ir baltais čedaras siers', 'satur pienu'];['lu pu wveris', 'saturs ā pa sletrenskābe', 'mpiena']
n18;23;23;35;['pupiņu milti', 'kukurūzas putraimi', 'saulespuķu eļļa', 'jauktas garšvielas', 'sūkalu pulveris', 'no piena', 'maltodekstrīns', 'no kukurūzas', 'no kartupeļiem', 'sāls', 'siera pulveris', 'cukurs', 'rauga ekstrakts', 'siera pulveris', 'no kura  ir baltais čedaras siers', 'aromatizētājs', 'satur pienu', 'sīpolu pulveris', 'skābuma regulētājs', 'citronskābe', 'garšvielas', 'augu eļļa', 'rapšu'];['nu šlēra garšusarmas mp milti', 'kuk dkaurūzas putraimi', 'saulespuķu eļļa', 'a mi ie sieru pulveris', 'nr riena', 'maltoderononu', 'no pulveris', 'atittupeļiem', 'sāls', 'siera pulveris', '8', '56 cukurs', '"auga ekstrakts', 'siera pulveris 6no kurausas ir baltais čcedaras siers', 'aromatizētājs', 'satur pienu', 'sīpolu pulvētisskābuma ri egulētājs ieitronskabe', 'garšvielas', 'augu eļļa', 'rapšu', 'ražots', 'atvijā', 'pupiņumiltu izcelsmes vieta', 'es un ārnus es', '—', 'en bean and corn sticks', '4with cheese flavour', 'ča bean flour', 'corn grits', 'sunfipeast extracīt milk', 'maltodextrin', 'zasņ =', '6aaa ūošona mya', '297', 'kvkuduaija aaa per a naa'];6;8;['sūkalu pulveris', 'no piena', 'siera pulveris', 'no kura 50% ir baltais čedaras siers'];['siera pulveris', 'siera pulveris 6no kurausas ir baltais čcedaras siers', 'a mi ie sieru pulveris', 'a mi ie sieru pulveris', 'nr riena', 'satur pienu', 'satur pienu', 'pupiņumiltu izcelsmes vieta'];2;4;6;['siera pulveris', 'satur pienu'];['sūkalu pulveris', 'no piena', 'siera pulveris', 'no kura 50% ir baltais čedaras siers'];['siera pulveris 6no kurausas ir baltais čcedaras siers', 'a mi ie sieru pulveris', 'a mi ie sieru pulveris', 'nr riena', 'satur pienu', 'pupiņumiltu izcelsmes vieta']
n19;33;31;56;['kukurūzas putraimi', 'augu eļļa', 'saulespuķu eļļa', 's', 'vai palmu eļļa', 'p', 'vai rapšu eļļa', 'r', 'jauktas garšvielas', 'maltodekstrīns', 'kukurūzas', 'kartupeļu', 'sūkalu pulveris', 'no piena', 'piena pulveris', 'piena olbaltumvielas', 'siera pulveris', 'sāls', 'tomātu pulveris', 'rauga ekstrakts', 'dekstroze', 'no kukurūzas', 'cukurs', 'garšvielas', 'aromatizētājs', 'sīpolu pulveris', 'skābuma regulētājs', 'citronskābe', 'garšvielu ekstrakti', 'paprikas', 'čili'];['—— kukurūzas burn balv ar načo siera garij 8 žan g', 'avdalas', 'kukurūzas putraimi', 'augu eļļa', 'saulespuķu eļļa', 's', 'vai palmu eja 8pr vai šu eļa', 'r g', 'jauktas garšvielas', 'maltodekstrīns', 'kukurūzsākartupeļu', 'sūkalu pulveris no piena', 'piena pulveris', 'piena olbaltumvielas', 'sietpulveris', 'sāls', 'tomātu pulveris', 'rauga ekstrakts', 'dekstroze', 'no kukurūzas', 'cukusgaršvielas', 'aromatizētājs', 'sīpi!u pulveris', 'skābuma regulētājs', 'citronskābe', 'gari maekstrakti', 'paprikas', 'ši', '"izmantotās eļļas apzīmējumu skatīt pie derīguma termi"?nal value! " / lformācijas', 'ražots latvijā', 'kuku īzas putraimu izcelsmes vieta', 'es', 'fj| — kzz u corn balls wiša 30 flavol!did lm du nacho cheese 7mg | ē com grits', 'lvtēm— see oi', 'r', 'snica ru ee vēgetable oil', 'sunflower oil', 's', 'or palm "ēja! j83 1 km pr spice mix ata imattodertīja', 'maize', 'potato', 'whey 41gr ve', 'me milk protein', 'cheese powder', 'salt', 'tomato pē gu88 staņa', 'sugar', 'spice', 'flavouring', 'onion powder', 'acidity "za20 bei e', 'capsicum', 'information regarding used mcorn grits', 'eu', 'o a m "maaatvia', 'origin of'];5;5;['sūkalu pulveris', 'no piena', 'siera pulveris'];['—— kukurūzas burn balv ar načo siera garij 8 žan g', 'sūkalu pulveris no piena', 'piena pulveris', 'piena olbaltumvielas', 'kuku īzas putraimu izcelsmes vieta'];2;3;3;['piena pulveris', 'piena olbaltumvielas'];['sūkalu pulveris', 'no piena', 'siera pulveris'];['—— kukurūzas burn balv ar načo siera garij 8 žan g', 'sūkalu pulveris no piena', 'kuku īzas putraimu izcelsmes vieta']
n20;21;21;43;['aunazirņi', 'rapšu eļļa', 'sezama pasta', 'burkāni', 'ūdens', 'mango biezenis', 'mango', 'cukurs', 'kokosriekstu piena pulveris', 'kokosriekstu piens', 'maltodekstrīns', 'piena olbaltumvielas', 'kokosrieksti', 'cukurs', 'sāls', 'skābe e330', 'ķiploki', 'konservanti', 'e211', 'e202', 'garšvielas'];['aunazeņ uz rapšufiļa', 'sezama pasta', 'burkāni', 'ūdens', 'mango bezens 86 mango s0 cukurs', 'kokosrekstu piena pulvers  nokošriestu vemaltodeksrīns piena olbaltumvielas', 'kokosrekst 2', 'cukurs', 'sāls skābe e230', 'kplokļ konservanteezi e22', 'garšmelas 100 g produktauzturvērtība', 'energētiskā vērtība 1298 ku 314 kcal', 'tauki 266 g', 'tostarp pesātnātās taukskābes 48 g', 'oglhdrāt 966 6', 'tostarp cukur 32 6', 'gaedrvelasgog olbaltummelas eg sāls og ieteicamslīdze skatīt uzerakojuma uzglabāttemperatūrāno k kclīdz+7c ražots noelapēcīpašarmiplsūttuma aunazrņu mango bezeņaunkokosrestuzcelsmena noerlandeiplattājs latvuā sarimi lata a dega ela 6rīga', 'lv', '1021', 'bezmaksas tālrunis atsauksmēm latvujā', '80000 180', 'le humusas su mangaisirkokosais', 'sudedamosios dalys', 'ainzrniata2rapsu alejus', 'sezamu pasta', 'morkos vanddo', 'mangu tvrē als', 'manga a cukrus', 'kokos peno mltelia  kokos penas', 'maltodekstrnaspeno balta', 'kokosal bo cukrus druska rūgštis e230 česnakas konsefvantalez e202', '7pieskonal100 gprodukto maistngumas', 'nerovertēt29oki 314 kcal', 'rebalai 2666', 'š kuri sočiļju rebalu rūgšču 486', 'anguavandeniat 6 gs kurij cukru 3', '2 skadulnesmedžagos 60', 'baltvmaigog druska', '0g geriausias k ž1ūrēti data ant pakuotēs laktnug 1 chl 47c temperatūroje pagamntanteplandjosepagalspromluj rm užsakuma amnžrnaļ mangu tvrērkokosainēraklesnnderlandļ', 'platntojasletuvoje', 'vab rimi lietuva spaudosg uosb', 'vilnius letuva', 'nemokamas klentu aptarnavimocentrotel 88002900 180 g c4 1122060101827 1pet'];1;2;['piena olbaltumvielas'];['kokosrekstu piena pulvers  nokošriestu vemaltodeksrīns piena olbaltumvielas', 'gaedrvelasgog olbaltummelas eg sāls og ieteicamslīdze skatīt uzerakojuma uzglabāttemperatūrāno k kclīdz+7c ražots noelapēcīpašarmiplsūttuma aunazrņu mango bezeņaunkokosrestuzcelsmena noerlandeiplattājs latvuā sarimi lata a dega ela 6rīga'];0;1;2;[];['piena olbaltumvielas'];['kokosrekstu piena pulvers  nokošriestu vemaltodeksrīns piena olbaltumvielas', 'gaedrvelasgog olbaltummelas eg sāls og ieteicamslīdze skatīt uzerakojuma uzglabāttemperatūrāno k kclīdz+7c ražots noelapēcīpašarmiplsūttuma aunazrņu mango bezeņaunkokosrestuzcelsmena noerlandeiplattājs latvuā sarimi lata a dega ela 6rīga']
n21;16;16;1;['kviešu milti', 'cukurs', 'palmu eļļa', 'ūdens', 'glikozes', 'fruktozes sīrups', 'iebiezināts piens ar cukuru', 'piens', 'cukurs', 'emulgators e322', 'sojas', 'sāls', 'irdinātāji', 'e503', 'e500', 'aromatizētājs'];['di+ 752050 207385">'];2;0;['iebiezināts piens ar cukuru', 'piens'];[];0;2;0;[];['iebiezināts piens ar cukuru', 'piens'];[]
n22;20;21;19;['pilngraudu kviešu milti', '78g', 'rivētā mocarella', 'piens', '8g', 'rivēts ementāl siers', 'piens', 'kaltētu tomātu gabaliņi', '7g', 'linsēklas', '6g', 'extra virgin olīveļļa', '4g', 'sezama sēklas', '3g', 'jūras sāls', 'raugs', 'mieža iesala ekstrakts', 'provansas garšaugi', '0', '3g'];['tomātu 8 mocarellasmam ai ee ee ee ea a a a i uno non— pilngraudu sauskaizītes ar extra virgin olīveļļu', 'i | satiriajas | nets ir kviešu milti', '78g', 'karātu mocarellaiens', '8g', 'rivēts ementāl siers', 'ipiens', 'kaltētu tomātu gabaliņi 88akal linsēklas', '6g', 'extra virgin olīveļļa', '4g', 'sezama sēklas b9n |3 |28 jūras sāls', 'raugs', 'mieža iesala ekstrakts', 'provansas garšaugi ma " = toda produkta ražošanai', '—— vfi ā vidēja uzturvērtība 100m', 'mar a mergētiskā vērtība —', '1716 k1/409kcal |tastār piesātinātās taukskābes 379ām oalhidrāti—— ————————50gtostarm pisbivi', '1'];4;2;['rivētā mocarella', 'piens', 'rivēts Ementāl siers', 'piens'];['rivēts ementāl siers', 'ipiens'];0;4;2;[];['rivētā mocarella', 'piens', 'rivēts Ementāl siers', 'piens'];['rivēts ementāl siers', 'ipiens']
n23;12;11;1;['rudzu milti', 'miežu graudi', 'cukurs', 'saulespuķu sēklas', 'rudzu iesals', 'tīrkutūra', 'piens', 'pienskābās baktērijas', 'kviešu klijas', 'sāls', 'ķimenes'];['_ gatavota'];2;0;['tīrkutūra', 'piens'];[];0;2;0;[];['tīrkutūra', 'piens'];[]
