IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
n34;21;21;342;['ūdens', 'tomāti', 'jogurts', 'rapšu eļļa', 'tomātu pasta', 'krējums', 'sīpoli', 'cukurs', 'ingvera biezenis', 'modificēta ciete', 'piena olbaltumvielas', 'sāls', 'koncentrēta citronu sula', 'garšvielas', 'kokosriekstu eļļa', 'aromatizētāji', 'ķiploki', 'koriandra lapas', 'sierāboliņa lapas', 'sarkanais čili', 'paprikas ekstrakts'];['l lsosad: {i tikka masala mērce, %, rapšu daljs: vandio pora da e3770 ——_\na bulksdla kaste, koostisosaa: āti 22,6%, jogurts 14,4%, rapš ls: deju mina —— —\nm m v, rapsiēli, ūdens, tomati 22,6%, % krējums 5,7%, 144% tapsy} aleju, īu | —o si\nj vegmājgm ši eļa, tomātu pasta 6,2%, oa nis. 26% grietinēlē vaameta s —\n- {4 4 001 sai aaēttaas kit kurs, ingvera mi a ra 26% „m m aj\n= pi de gab lāpa kee ā\n, ku nl 900, sioruni as z : uu su a, g : bus lai okosļ ča a .\n4  lseired— klūslauk, am as, — sierāboliņa lapas, ožragiy lapēlā} mm m j a\nm x antalātelehed, punane koriandra .. lapas, ikas ekstrakts. 100 g apriky ekstrakts {au ģ . ā\n- baistt toitumisalane sarkanais čili, mainu enerģētiskā p istingumas: reg ā”\nu ouma ss k uzturvērtība: {p. malst! 5 kunļ ij a m j -\n—_—a k ueassaldus 586 w/ produkta ki 9,0 g, tostarp 1 lai 704 5 * mi a\ntd a mile ls art 141 kcal, tauki 9,0 g, to: riebalai | dona 008 ” "\nd "a mikest kullastunud vērtība 586 kj/ to 2,0 g, ogļhidrāti 206, anglavandei pīgl . a la am\ni net 0 9 piesātinātās au 5 a. škiedrvielas saimē nea | le a "ao j\nbabes 08 a ta g ģ sāls 149 ēruska at m ai —\nti meme aaa 93 m u baļtumvielas 25 g, akoju pakuotēs lol a ge — i z\ni lea ii - le ar ppakuu | bei j , s = š oo\nlee pele ira ieteicams. līdz ara iet ļ aidu pau} no\nal "a 00 u. pārast uzglabāt vēsā un sauss 3 dien or 3 dienās, at , wa we}\nšu slot belgias enākojuma atvēršanas rot kdustai geo bi d _— - -\nt 9 ps mija eestis: laikā. pēc atvēršanas s eorini pasūtījuma. aba tia gam ——— or\naja tee 3, ražots beļģijā pēc īpaša rimi latvi vijas peeno " |\n"na retumaa, kapi ražots be jā: āja ri to, "ua\n63}  cesti, izplatītājs latvijā lv-10e at k ās\nu su ab 161 ksmēm la j\nbezmaksas tālrunis atsau i a kad j\nā 80000 180, ar ā āā\n\n'];3;1;['jogurts', 'krējums', 'piena olbaltumvielas'];['krējums'];2;1;0;['jogurts', 'krējums'];['piena olbaltumvielas'];[]
n35;15;15;81;['auzu pārslas pilngraudu', 'cukurs', 'zemesrieksti', 'pilngraudu milti', 'kviešu', 'rudzu', 'sviests saldkrējuma', 'karamele', 'cukurs', 'piens', 'palmu un basijas kodolu eļļa', 'glikozes sīrups', 'saulespuķu eļļa', 'kefīrs', 'sāls'];['tv a\nar 4\n4 s joma sii ā\nj ā a "iii\nē iemmmnmmmnmkāka ssai anna mms kiem 9 "iii\nģ a, ,. "iii\nļ sā ma ,\nķ : j\nsini aa \'\nw :: deee % 3 h = te ē ka\ni pr a āā ij i\nļ . iii aa | oil\n"= m ši a v ru dā i * t rata a\nbarā a ara bē l } ra , ti h i »\nseieimā a o āū 2} 104 , j\nles. mam kai j i , \' ii\n\n'];3;0;['sviests saldkrējuma', 'piens', 'kefīrs'];[];0;3;0;[];['sviests saldkrējuma', 'piens', 'kefīrs'];[]
n36;19;19;285;['kviešu milti', 'cukurs', 'augu tauki mainīgās proporcijās', 'palmu', 'palmu kodolu', 'kokosriekstu', 'saulespuķu', 'kviešu ciete', 'glikozes sīrups', 'kakao pulveris ar samazinātu tauku saturu', 'irdinātāji', 'e503', 'e500', 'sāls', 'vājpiena pulveris', 'emulgators e322', 'saulespuķu', 'sūkalu izstrādājums', 'skābuma regulētājs e500'];[', 4 ā vad : n . 1knvir i a a } ž 5" « pr 4} ģ 4 : } š ļ, mm, ž bi v ā | 1 žu mu. 107\n\n170. bu akaodi ats 2? 1 taka ant av a +03 0 — peinins 6 |01,\n\nmi etgtusanec: — | kakao pulveris ar samazinātu tauku saturu 4%, irdinātāji: e503, e500, | sirupas, liesi kakavos milteliai 4%, tešlos kidni\n\' 04 | 1845 pulveris, emulgators e322 {saulespuku}, sūkalu | druska pieno milteliai, emulsiklis\n\na nipaida * dita. em am nagam a" apa jets " pam \' mina ata pis šita dt um : ā a, v\n\n, japānklite, | izstrādājums, skābumaregulētājs e500. varsaturētriekstu, sojasunolu |} produkta: uma reguli janti medžiaga e\n\nta mmaeminoienie aa plain "am m mam ba tm da a azalā an, 965 ku 009 ban 100 g aktu\n\n8\'\'3 \' ma 1 m juus us lu: ticiucudād vera 170. 4 rīduolil 194 um\na aaa a m eu b 4 ļ "bi  ēmat mm kb mā . lība 1, ž, ā .  * 0.\n\nstmud rasvhapņed | aebkcei tauki tāpz tostarp piesētinātāstat šābes 009, ogļhidrāti | 468 kcal riebalai 80g 5 kurigsočīgj ebay rūg\na 30, una ner 30 g, % tostarp c } 290g kled std: 309,0 paltumvielā : 690 g, kuri cukry 29,0 g, skaidulīnēs medžiz\nnarendi hoida kulvas g. ieteicams līdz: skatīt uz iepakojuma. uzglabāt sausā druska 0,4 g. geriausjas iki: žr, ant pakuotēs laik\nm * » "\'ēēēr » , . * , ”\n\natavamistsalitada sargāt no tešlem ale seiaa ke teneras n nuo tiesloģiniu saulēs gindulu atidar pk\nm rm enelimusei. traukā. ražots vācijā pa arms ētītāj latvii sia talpykloje. agaminta vokietijoje paga |" /\ndau tee 3, pildikūla, rimi latvia, a. 161, rīga, lv-1021. bezmaksas tālrunis |} lietuvoje: uab „rimi lietuva” spaudos g 61, li\nww ns. + 6056333. atsauksmēm latvijā: 80000 180. nemokamas klientu santa ant „peli " 29\n\n_—_ ms —— ā —\n\n'];2;1;['vājpiena pulveris', 'sūkalu izstrādājums'];['sūkalu'];1;1;0;['sūkalu'];['vājpiena pulveris'];[]
n37;5;5;106;['saldais krējums', 'stabilizētāji', 'karagināns', 'polifosfāti', 'nātrija fosfāti'];[': saldais krējums, stabilizētāji karaginans,\npolirostāti, nātrija fosfāti. izlietot līdz un ražošanas datums: sai um :\niepakojuma. pirms putošanas atdzesēt +2 {c... +0 c a\ncetd rēēsk koor 35%. korgpastoriseeritud. koostisosad: 48\nroēsk koor, stabilisaatorid: kkamageen, polifosfaat, dm m a s\nnaatriumtosfaadid. kēlblik kuni ja tootmise kuupdev: vt ēna "i\npakendilt. toode jahutada ennevahustamist +27c. ..+6 c — ——\nd grietinele 35%. apdorotaiitin aukštoje temperatūroje. d\nsudedamosios dalys: grietinēlē, stabilizatoriai: karageninas, ā ——\npolifosfatai, natrio fosfatai. tinka vartoti m . "s\nz, ant pakuotēs. pries plakant atvēsinkīte + «14 {c . ie\n{rū} umbkm 35%. yrorparacrepv30bahhoe. {octab: |} =\njimbkm, ctaow143atopbī: kapparvkak, nompocpaībi, 4 5\np0cpatbi hatpma. ji i uf gmtb jo n j rem oxjraimte o\n\n'];1;1;['saldais krējums'];['krējums'];1;0;0;['krējums'];[];[]
n38;5;5;110;['saldais krējums', 'stabilizētāji', 'karagināns', 'polifosfāti', 'nātrija fosfāti'];[': saldais krējums, stabilizētāji a a a ķ\nkaragināns, polifosfāti, rr" fosfāti, izlietot līdz un a īāe\n, ražošanas datums: skatīt uz > iepakojuma. m. a\ny: sa t au m a\n{ed rēāskkoor 10%. «a koostisosad:\nroēsk koor, stabilisaatorid: karmrageen, polifosfaat, "—\nnaatriumfosfaadid. kēlblik kuni ja tootmise kuupāev: vt , m\nkendilt. aa ž ī a\na grietinēlē 10%. apdorota itin aukstoje temperatūroje. as "a\nsudedamosios — dalys: = grietinēlē, stablīzatoniai | -\nkarageninas, polifosfatai, natno fosfatai, tinka vartoti iki ir pp 2\npa minimo data: žr. ant pakuotēs. — t\n| fd cimbkm 10%. yibrparnactepv30bahhoe. {octab: —\njimbkm, cta6wnw3atopbi: kapparviāa, nonmpocpatbi, "lu\nbocpatbi hatpva. ņnorpeowīb {0 m āra npovsbopcība: aa\ncmotpetb ha yakobke.\nm mi r nie derīguma termina.} a }\n\n'];1;1;['saldais krējums'];['krējums'];1;0;0;['krējums'];[];[]
n39;10;10;199;['zemesrieksti', 'cukurs', 'medus', 'saulespuķu eļļa', 'zemesriekstu eļļa', 'sāls', 'kartupeļu ciete', 'maltodekstrīns', 'biezinātājs', 'ksantāna sveķi'];[', rr oj } a kd — dlbsaa ā\na grauzd ad š li ģ {7 " = = f d\n: eti, sālīti zemesrieksti ar medu\nas po . = ”\ndastāvdaļas: zemesrieksti: {83%}, cukurs, medus {5%}\nsaulespuķu eļļa, zemesriekstu eļļa, sāls {1%} kartupeļu ciete,\nmalitodekstrīns, biezinātājs {ksantāna sveķi}. var. brīdinājums: mazi bērni var aizrīties ar riekstiem.\ni ražots dānijā. zemesriekstu izcelsme.\n_————a|č i } - -\njā : uzturvertība/\nn roasted, salted peanuts with honey nutrition value/\npi inoredients: peanuts {83%}, sugar, honey {5%}, a merīm oil, "milebas liehhoctb\npēanuta m h, maltodextrin, thickener {xantan is ag\n"4 gum}. ma salt {1%} as nuts. warning: small children can  enerģētiskā vērtība/ ener gi due\nchoke on naontan pr denmark. peanut origin is not eu. lehhocctb {kj/k/ļx/ kcal kan\n— ats. probe em tauki/ fat/ kupe! {g/r}\n” mpbi {g/r},\nā ru mkapehbin conehbim apaxmc c mehom tostarp piesātinātās taukskābes\ngaara , {5%}, n oncojihe4hoee macjo, of which saturates/ 8 tom "moie\n"paxucepaxmc {83%}, cake oā kapropejbhbili kpaxman, — xmphble kncnotbi {g/r} ”\n% nansranede macno, cojlb pi g kameļb}. moryt dotu " bi\ncope askotd a, garyctmtej/ib {kcantaro is hauehma mmlļebom ogļhidrāti/ carbohydrate/ k kā n\nant ta ac exos. chel""2 tl 7c 022/2011}: — tostarpcukurikofvicijā eu\nmar m „ .iactmlibi op penaarho 1 s aa iv btom umccnecaxapa la/} = "a ij\n\n'];1;0;['medus'];[];1;0;0;['medus'];[];[]
n40;28;28;113;['ūdens', 'rapšu eļļa', 'marinēti dārzeņi', 'gurķi', 'burkāni', 'sīpoli', 'paprika', 'ziedkāposti', 'etiķis', 'aromatizētāji', 'cukurs', 'modificēta ciete', 'vājpiena pulveris', 'sinepes', 'olu dzeltenuma masa', 'jodēts sāls', 'skābuma regulētājs', 'etiķskābe', 'biezinātājs', 'ksantāna sveķi', 'konservants', 'kālija sorbāts', 'krāsviela', 'beta', 'karotīns', 'aromatizētājs', 'antioksidants', 'e385'];[': ūdens. rapšu eļļa t *\n— s narinēt dārzeņi {gurķi, burkāni aa —\n«nergetiskā —— 1945kj sīpoli, paprika, ziedkāposti etikis. ž m |\nvertība............ 325kcal aromatizētāji}, cukurs. wm ās\ntauku. 30m modieicēta ciete, vājpiena\n. - tostarp pulveris, sinepes, olu lo — —\nj niesatinātās dzeltenuma masa, jodēts sāls šā _\nš iaukskābes.......:..220 skābuma regulētājs {etikskābe\nuglridrāti........ 189 biezinātājs {ksantāna sveķi, a ”\n"lustarp konservants {kālija sorbāts} tā ā\nukuri 100. krāsviela {beta -karotīns} 4 t. šā\ngtbaltumvielas 1 1g aromatizētājs. antioksidants | j | a\n8ms................ os {63851 j _\na a —— kad j\neteicams līdz: skatīt atzīmi uz iepakojuma a\n, "zglabāt temperatūrā no +2 līdz +20 "c\n” vēl atvēršanas uzglabāt ledusskapi +2 .-+8\n"celt razotajs: sia spinvē babītes pac | j\n\n'];2;3;['vājpiena pulveris', 'olu dzeltenuma masa'];['vājpiena', 'olu', 'karotīns'];2;0;1;['vājpiena', 'olu'];[];['karotīns']
n41;28;28;299;['rapšu eļļa', 'ūdens', 'tomātu pasta', 'cukurs', 'etiķis', 'garšvielu maisījums', 'maltodekstrīns', 'sāls', 'sīpoli', 'cukurs', 'rauga ekstrakts', 'garšvielas', 'paprika', 'burkāni', 'pastinaks', 'aromatizētājs', 'sūkalu pulveris', 'skābuma regulētājs etiķskābe', 'olu dzeltenuma pulveris', 'modificēta ciete', 'sāls', 'sinepju pulveris', 'stabilizētāji', 'ksantāna', 'guāra sveķi', 'konservants kālija sorbāts', 'krāsviela paprikas ekstrakts', 'antioksidants e385'];['ta n |\ns mt ie} gs pss r \'\n* jet a se m as as i a”\n— vidējā uzturvērtība 100g sastāvdalas ranēm sila tere a — | de 7:\n: rapšu elia tomāti | ms\ns s sf ks s p a id, ūdens tomātu ij - e\n: enerģētiskā 1826 pasta 54 cuku a a k i s ps lr tr ss bj š\n} kj {s etikis  garšviel čšvei \'"\njā u gatavi āā jj\nvērtība maisjums maltodekstrīns sēle cīnoi | —\nš e5147 = m 4d ģ ils j da batana st k  iadā āā š iu\naal.paarrāss * . š s 67-88 pp s se s s s s ss nu\na —iostapcukuri. 650 modificēta ciete, sāls sinepju pulveris = -\na —estarp cukuri..6,5g modincēta ciete, sāls, sinepju pulvers 1 lā šā g\nās ls olbaltu : la s ? hilizētāji { rrr rrr saišgi.,.sšiš jj buu , ž\naav|\'f\'fairn_\'\'i\'99*”***ilii r a a a a a na dan ot 4\nart dļii as ekstrakts, ar 10ksibams e30. |} j\nfa a as rr rsps pre ar be ttt terra tree er ks ls ss hi 4\ni s m . a ea a am : a m a a\npes se ttt per te rr rr eet tt st 20\n: = <difkkk{f{i 0 e14000\nm rr sena i mu :\n5 =—— ma š lotainan ps em : aa di , . , os\n: 2s ps r s a ri a r i a s r rer ērti bl ii\n——_0>»:=»>»—_— u1 s imocamms az skaita mt 0 0000\n{=> a a m ten ia kat dormneratiira ma\n\' m ie ae i ati o is gia ie spieto on lane jan ajsigm sā gs mes bm\nl=— c ss ieji 4 kuju lu u 4 nauai utt pig } ml | ā ta\n< * tan tnt a n a a |1 ļ —\n= fr se tt tt te. lat rtu ts ant ee 438 . a\n\n'];2;0;['sūkalu pulveris', 'olu dzeltenuma pulveris'];[];0;2;0;[];['sūkalu pulveris', 'olu dzeltenuma pulveris'];[]
n42;40;40;120;['saldskābmaize', 'rudzu milti', 'kviešu milti', 'cukurs', 'raugs', 'ķimenes', 'sāls', 'rudzu iesals', 'kviešu lipeklis', 'rapšu eļļa', 'krējuma sīpolu aromāts', 'sāls', 'sīpolu pulveris', 'dekstroze', 'garšas pastiprinātāji', 'e621', 'e635', 'cukurs', 'piena pulveris', 'kviešu proteīna olbaltumvielas', 'kviešu ekstrakts', 'ķiploku pulveris', 'siera pulveris', 'kvieši', 'siers', 'sviests', 'sāls', 'skābuma regulētājs', 'e270', 'e330', 'palmu eļļa', 'aromatizētājs', 'garšvielas', 'irdinātājs', 'e551', 'skābuma regulētājs', 'e327', 'hidrolizētas augu olbaltumvielas', 'saulespuķu eļļa', 'sāls'];[': saldskābmaize {rudzu milti, kviešu milti, cukurs, raugs,\nķimenes, sāls, rudzu iesals, kviešu lipeklis}, rapšu eļļa, krējuma sīpolu\naromāts 2% {sāls, sīpolu pulveris, dekstroze, garšas pastiprinātāji:\ne621, e639, cukurs, piena pulveris, kviešu proteīna olbaltumvielas,\nkviešu ekstrakts, ķiploku pulveris, siera pulveris {kvieši, siers,\nsviests, sāls}, skābuma regulētājs: e270, e330, palmu eļļa,\naromatizētaājs, garšvielas, irdinātājs: e351, skābuma regulētājs: e327,\nhidrolizētas augu olbaltumvielas, saulespuķu eļļa}, sals.\nenerģētiskā vērtība: 1518 kj/ 363 kcal.\n3. 100 g produkta satur: taukus 16 g, tostarp piesātinātās taukskābes\n8 1,2 g, ogļhidrātus 45 g, tostarp cukurus 7,1 g, olbaltumvielas 6,0 g, sāli\nm 2,2 g. produkta gatavošana notiek vidē, kur var atrasties zemesriekstu,\n„ mandeļu, lazdu riekstu, valriekstu, pistāciju, sezama sēklu, olu, piena,\nsojas, kviešu un rudzu miltu daļiņas.\nleteicamā 1701 hādanas temneaeratūra + +290 e43300 famneratūrā pēr\n\n'];4;5;['piena pulveris', 'siera pulveris', 'siers', 'sviests'];['krējuma', 'piena', 'siera', 'olu', 'piena'];4;0;3;['siers', 'sviests', 'piena', 'siera'];[];['krējuma', 'olu', 'piena']
n43;25;25;108;['rapšu eļļa', 'ūdens', 'sinepes', 'ūdens', 'sinepju pulveris', 'cukurs', 'rapšu eļļa', 'sāls', 'skābuma regulētājs etiķskābe', 'konservants kālija sorbāts', 'etiķis', 'medus', 'olu pulveris', 'modificēta ciete', 'sāls', 'cukurs', 'stabilizētāji', 'ksantāna', 'guāra sveķi', 'krāsviela beta', 'karotīns', 'ķiploku pulveris', 'konservants kālija sorbāts', 'melnie pipari', 'antioksidants e385'];[': rapšu eļļa, ūdens, a\nimerģētiskā e12644} sinepes 357 {ūdens sinepju ai —_\n— vērtība.........kdkcal pulveris 26,5%, cukurs, rapšu eļļa, —\nj — tauki..................4 g 58ls, skābuma regulētājs etiķskābe, i " j\nn — tostarp piesātinātās. konservants kālija sorbāts}, etiķis, |\na — taukskābes......3,5g medus, olu pulveris, modificēta ——\nj — oglnidrāti .........5 g ciete, sāls, cukurs, stabilizētāji — ii\nā tostarp cukuri...3,3g {ksantāna, guāra sveķi}, krāsviela —— } dd\n— olhaltumvielas.....1,4g deta-karotīns, ķiploku pulveris, a\nsāls... t 06} konservants kālija sorbāts, melnie ā š\nēasizem i\n——— s sv mammu nn " natriā\nf———v=ēn "o t jeteirams īr 7:s a ū aim ua adas i,\n0 == 53 g jakoju dp. pēc atvēršanas uzglabā m m\n\n'];2;1;['medus', 'olu pulveris'];['olu'];2;0;0;['medus', 'olu'];[];[]
n44;21;21;167;['rapšu eļļa', 'ūdens', 'etiķis', 'cukurs', 'tomātu biezenis', 'olu dzeltenums', 'sinepju milti', 'sāls', 'modificēta ciete', 'dilles', 'garšvielas', 'krāsavielas', 'beta', 'karotīns', 'riboflavīns', 'biezinātāji', 'ksantāna sveķi', 'guāra sveķi', 'sīpolu pulveris', 'aromatizētāji', 'satur sinepju sēklas un seleriju'];[': rapšu eļļa, ūdens, etiķis, cukurs, tomātu\n, biezenis, olu dzeltenums, sinep} v milti, sāls, modificēta mā\n. ciete, dilles 1,1 %, garšvielas, krāsavielas: beta-ka rotīns, aa”\nniboflavīns, biezinātāji: ksantāna sveķi, guāra sveki, sīpolu ld\npulveris 0,2 %, aromatizētāji {satur sinēepju sēklas un ,\nselēriju}, il\nuzturvērtība 100 g: ēnerģētikā vērtība 1585 kj /384 kcal, m |}\ntauki 37 g, tostarp piesātinātās taukskābes 3,2 8, |\nā | ogļhidrāti 11 g, tostarp cukuri 8, 5g, j „—\ndd olbaltumvielas 1,2 g8,sals 1,2 g. šā sar ii -\nā pēc atvēršanas izlietot 8 nedēļu laikā. sdhitteh i\nj f leteicams līdz: skatīt uz ie pakojuma. |104 colza 6d a {—_—\na izplatītājs: sa eugesta un partneri, dzirciema iela 118 " jmolues | 5\n} rīga. tālr. 67472500 m ļ\nl- me gua, gunune aanunarīej, puuuie u viņi v,470, atuniies {lunuctinen 5 vantān:10/ 4 ā kaili at\nuucdleri a sene ai enter amis aietue ārona dep as mā\nboudion, bien agiter avant uūlsation. d o oh. fen gol j a\ntu osetoi dusdini {emer polkiersird / pos de pārim: %\n——————  spanien/ espage „—\ns—— in nem s\n\n'];1;2;['olu dzeltenums'];['olu', 'dzeltenums'];1;0;1;['olu'];[];['dzeltenums']
n45;24;24;156;['saulespuķu eļļa', 'ūdens', 'tomātu biezenis', 'etiķis', 'cukurs', 'glikozes', 'fruktozes sīrups', 'olu dzeltenums', 'sāls', 'modificēta kukurūzas ciete', 'dilles', 'vorčesteras mērce', 'miežu iesala etiķis', 'melase', 'invertcukura sīrups', 'citronu eļļa', 'sinepju pulveris', 'biezinātāji', 'ksantāna sveķi', 'guāra sveķi', 'aromatizētāji', 'krāsaviela', 'riboflavīns', 'diļļu ekstrakts'];[': saulespuķu eļļa, ūdens, tomātu biezenis 15%, a\n| etiķis, cukurs, glikozes - fruktozes sīrups, olu dzeltenums, | a\nsāls, modificēta kukurūzas ciete, dilles 1,1 %, vorčesteras ba m :\n< mērce {miežu iesala etiķis, melase, invertcukura sīrups, | j i\n3 ūdens, sīpoli, sāls, tamarinda ekstrakts, ķiploki, garšvielas, —\nu di citronu eļļa}, sinepju pulveris, biezinātāji: ksantāna svēļi, kit } |\n—- al guāra sveķi, aromatizētāji, krāsaviela: riboflavīns, diļu "m oi\nki ln ekstrakts. mat a 18 17/375 kcal, ņl } | : :-\ndi | uzturvērtība 100 g: enerģētikā vērtība ņi 10 āā ietin ās , —\na « tauki 36 g, tostarp piesātinātās taukskabes 3,1 8: pā a —\n2 ogļhidrāti 12 g, tostarp cukuri 9,3 g, mo } š i\nē škiedrvielas 0,33 g, olbaltumvielas 1,0 g: sāls 2, aikā jā m as\na 2 atvērtu uzglabāt ledusskapī unizlietot ē nedēu a : } bi ā\n2 ieteicams līdz: skatīt uz iepako} uma akota ma iela 119b,\na latītāis: s lugesta un partneri, le ee jj\n19 lata sia ās ta un parires a m\n\n'];1;2;['olu dzeltenums'];['olu', 'dzeltenums'];1;0;1;['olu'];[];['dzeltenums']
n46;18;18;238;['ūdens', 'saulespuķu eļļa', 'etiķis', 'cukurs', 'ķiploki', 'sūkalu olbaltumvielas', 'piena', 'modificēta ciete', 'sāls', 'garšvielas', 'satur sinepes', 'maurloki', 'skābe', 'citronskābe', 'biezinātāji', 'ksantāna sveķi', 'guāra sveķi', 'dabīgs aromatizētājs'];["«d {esnaku padažas, sudedamosios dalys, vandug, saulēgra? |}\naliejus 39%, actas, cukrus, česnakai 5%, irgu mūlteliai { pieno}, podīnnās kalns a\ndruska, prieskoniai {sudetyje ņra garstčnu}, laiskinis česnakas, rūgstinguma reguliuojanti medžiaga\neltrima} rlvgstis}, tirstikliai {ksantāna derva, pupeniu derva}, natūralios kvapiosios medžiagos, geriausia ā\nlvl, data nurodyta ant pakuotēs, atidarius pakuote laikyti šaldytuve, «cd ķiploku mērce,\nvastāvdajas, ūdens, saulespuķu eļļa 35%, etiķis, cukurs, ķiploki 5%, sūkalu olbaltumvielas {piena}, ā\nmodihcēta ciete, sāls, garšvielas {satur sinepes}, maurloki, skābe {citronskābe}, biezinātāji {ksantāna sveķi gl 1 „ae\nmeļ, dabīgs aromatizētājs, ieteicams līdz: skatīt uz vāciņa, uzglabāt sausā vietā istabas temperaturā. pēc atvēršanas uzgakāt || —ac———ččččč —\nelussapi «gb kiiislaugukaste. koostisosad: vesi, pāevalileāli 35%, dādikas, suhkur, klldskuk 5% vadakuvalkplmast, iemeu\nmodliseertud. tārklis, sool, virtsid {sisaldab sinepit}, murulauk, hape fidrunhape}, paksendoja {ksartaankumn, | ā _—\nb guarkummi}, iooduslik lāhna- ja maitseaine, parim enne, vt korgilt, pārast avarnist sāilitada ui ou jc —- —č\nvo kus nlbiistesa,8, lf02242 nie, lieta, +37052397799 iīoeugestt «0d met 0 g p\nļ ž dzirciema iela 1196, lv-1055, rīga, latvija, +37167472500, officedeugestav gb īurstoji: 00} jb . a i aūņūņūņte0\nest no, rukki tee 5, lehmija 75306, eesti, | aae bē\natasntte}, nfooeugot ee e} { a 420 g = 400 m i\n2s maš vaistinē vertē/ uztuvērtība/ it v %\nit ee še toltevāārtused : 104 || 5,\noy fnergineverte/ enerģētiskā vērtība! pop |9/3714d a ja = a\n= fnergiasisaldus g —j seta ca\nž = riebalai / tauki / rasvad č ād ' - m . is .\n4 le — īskurigsočiju rebal rūgta m ——č\n} a ss s alt ēss= tostarp piesātinātās taukskābes! 224 a\n\n"];2;1;['sūkalu olbaltumvielas', 'piena'];['sūkalu'];2;0;0;['piena', 'sūkalu'];[];[]
n47;11;12;136;['rapšu eļļa', 'tomātu biezenis', 'etiķis', 'cukurs', 'olu dzeltenums', 'ciete', 'sāls', 'sinepju sēklas', 'garšvielu un garšaugu ekstrakti', 'satur selerijas', 'antioksidants', 'kalcija dinātrija edta'];[': rapšu eļļa 40%, tomātu bie- | ž\ni zenis 22%, etiķis, cukurs, olu dzeltenums bd ,\n3%", ciete, sāls, sinepju sēklas, garšvieu sv zb\njn garšaugu ekstrakti {satur selerijas}, 14 i ap\nantioksidants: kalcija dinātrija edta. ļ m. —\n* brīvas turēšanas apstākļos dētas olas. "ti } gprs ba\ni uzturvērtība: 100g produkta satur: am t a\n- mm energētikā vērtība 18124j/ 432kcal, a aaa\n% oxx tauki 40,8g, tostarp piesātin. taukskābes ge eggs. p————\nl stor 3.16, ogļhidrāti 14,78, tostarp cukuri les i |\na «d - olbaltumvielas 0,9g sals 1,5g. , € cap} sii\nli m. pēc atvēršanas uzglabāt ledusskapi. j. heinz —\nli ”*\'ļ ieteicams līdz: skatīt uz iepakojuma. jublin. aaa\nj mubie ražots: polijā. izplatītājs: sia eugesta un fzoouk\nf m partneri, dzirciema iela 119d, niga\n— 4% tālr. +37167472500 .\n- : ī per } a : -- u—\n4 ssta ualles 1009 a s a\nj "az ļļ energy 1814ku a ga =\n\n'];1;3;['olu dzeltenums'];['olu', 'olas', 'dzeltenums'];1;0;2;['olu'];[];['olas', 'dzeltenums']
