IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
v72;20;20;39;['ūdens', 'balzamiko etiķis', 'vīna etiķis', 'vīnogu sula', 'krāsviela E 150d', 'antioksidants sulfīts', 'cukurs', 'sāls', 'skābuma regulētāji', 'trikālija citrāts', 'etiķskābe', 'citronskābe', 'ābolskābe', 'askorbīnskābe', 'stabilizētājs', 'karagināns', 'garšvielas', 'konservants', 'kālija sorbāts', 'aromatizētāji'];['s', 'ls s', 'mērce arve " šieteicamajam ir ilusiratīva nozīme8', 'un garšvielu gabaliņiem', 'darzeņu salātu pagatavo', 'šanai un gaļas marinēšanai', 'balzamiko etikivisdažādākomērce balzamikooastāvdaļas', 'ūdens', 'balzamiko etiķis  ļvīņa ei etiķis', 'vīnogusula', 'krāsviela e 150d', 'antioksidants sulīts', 'cukurs', 'sāls', 'skābuma regulētāji', 'trikālija ci trāts', 'etiķskābe', 'ci kronckāje', 'ābolskābe', 'askorbīnskābe', 'stabilizētājs', 'karagināns', 'garšvielas', 'konservants', 'kālija sorbāts', "'aromatizēt tāji", 'produkta vidējā uzturvērtība 100 g', 's petskā vētīda sies kennše ms 225 kj/ 50 i', 'a n aa goghieab piesātinātās taukskābes', '0gi me 9galballumvielas 0', '1gpa 220ažotājs', 'sia „orkla foods latvija', 'kariilve', 'babītes pag', "babīt'orkla pe ba tālruni atsaukeicams līdz", 'mia atzīmi uz iepakojuma', 'uzgrbā a lūrāž at ——uzglabāt ledusskapineto', '3909asig lavaee', 'brij ē00s'];0;2;[];['mērce arve " šieteicamajam ir ilusiratīva nozīme8', 'šanai un gaļas marinēšanai'];0;0;2;[];[];['mērce arve " šieteicamajam ir ilusiratīva nozīme8', 'šanai un gaļas marinēšanai']
v73;15;15;35;['ūdens', 'cukurs', 'sāls', 'skābuma regulētāji', 'etiķskābe', 'trikālija citrāts', 'citronskābe', 'ābolskābe', 'askorbīnskābe', 'stabilizētājs', 'karagināns', 'garšvielas', 'konservants', 'kālija sorbāts', 'aromatizētāji'];['a īpaši garda mērce = ww"lapuundārzeņu 9alātiem', 'ieteicama art kāmaiga marinādegaļas un zivju ēdieniem', 'a mērce salātu kasastāvdaļas', 'ūdens', 'cukurs', 'sāls', 'skābuma a', 'etiķskābe', 'inkālija  citrāts', 'citronskābe', 'ābolskābe', 'askorbīnskābe', 'stabilizētājs', 'karagināns', 'garšvielas', 'konservants', 'kālija sorbāts', 'aromatizētāji', '—ļdņņļ——a arī icams līdz', 'produkta vidējā uzturvērtība 100 g', 'gra tmi uz iepakojuma', 'nardētiskā vēttība a 140 kj/ 30 kcal uzgebāt imporirāaraa pi am a i a lakas na udaā ba 05t', 'ap piesātinātās taukskābes', '0', 'pēc atvēršanas', '|lostar eks bā em tb', 'olalurmvieiasmees 293 | neto', '9809io" "zvaigžņu ielā 1', 'ražotājs', 'sia „orkla foods latvija', 'k vn anavorkles spilve', 'babītes pag', 'babītes nov', '"05 ono0445', 'haad nav šļļ'];0;3;[];['a īpaši garda mērce = ww"lapuundārzeņu 9alātiem', 'ieteicama art kāmaiga marinādegaļas un zivju ēdieniem', 'olalurmvieiasmees 293 | neto'];0;0;3;[];[];['a īpaši garda mērce = ww"lapuundārzeņu 9alātiem', 'ieteicama art kāmaiga marinādegaļas un zivju ēdieniem', 'olalurmvieiasmees 293 | neto']
v74;19;19;31;['ūdens', 'cukurs', 'sāls', 'skābuma regulētāji', 'etiķskābe', 'trikālija citrāts', 'citronskābe', 'ābolskābe', 'askorbīnskābe', 'dārzeņi', 'sīpoli', 'burkāni', 'paprika', 'tomāti mainīgās proporcijās', 'ķiploki', 'stabilizētājs', 'karagināns', 'konservants', 'kālija sorbāts'];['m mērceieteicamakom', 'visdažādākorr dārzeņu salātuu " pagatavošanaia merge salatu darzeņuau ūdens', 'cukurs', 'sāls', 'skābuma regulētāji', 'etiķskābe', 'āa 4 t maā a \' ma m ma ž"', 'n', 'm ou a ļ kul« mahtrikālija citrāts', 'citronskābe', 'ābolskābe', 'askoroīnskābe', 'dārzeņi pipol', 'burkāni', 'paprika', 'tomāti mainīgās proporcijās', 'ķiplokistabilizētājs', 'karagināns', 'konservants', 'kālija sorbāts', '—ņmčh—č————čč—č—č—idējā uzturvērtī g', 'loams īdz', 'produkta vidējā uzturvērtība 100 9', '| letecem z iepakojumaenerģētiskā vērtība', '160 kj/ 40 kcal', 'ācc" asais aaa 00 1 deja inatas taukskabes', 'a', 'kes zemee 99 | picalai n nme ņ 285aa a aa ts near alas n desbantkes', 'ā sals', 'a iekams m m 239 | neto', 'vou s'];0;5;[];['visdažādākorr dārzeņu salātuu " pagatavošanaia merge salatu darzeņuau ūdens', 'āa 4 t maā a \' ma m ma ž"', '| letecem z iepakojumaenerģētiskā vērtība', 'kes zemee 99 | picalai n nme ņ 285aa a aa ts near alas n desbantkes', 'a iekams m m 239 | neto'];0;0;5;[];[];['visdažādākorr dārzeņu salātuu " pagatavošanaia merge salatu darzeņuau ūdens', 'āa 4 t maā a \' ma m ma ž"', '| letecem z iepakojumaenerģētiskā vērtība', 'kes zemee 99 | picalai n nme ņ 285aa a aa ts near alas n desbantkes', 'a iekams m m 239 | neto']
v75;20;20;31;['ūdens', 'cukurs', 'spirta etiķis', 'sāls', 'olīveļļa', 'kaltēti citronu gabaliņi', 'garšvielas', 'satur sinepes', 'skābuma regulētāji', 'etiķskābe', 'trikālija citrāts', 'citronskābe', 'ābolskābe', 'askorbīnskābe', 'stabilizētājs', 'karagināns', 'aromatizētājs', 'konservanti', 'kālija sorbāts', 'nātrija benzoāts'];['s lieliska piedeva„ dažādiem svaigajiem ma— salātiem', 'izmantojamā a i"arī kā marināde', '— wwsalātu mērce ar citroniem un olveļuu =sastāvdaļas', 'ūdens', 'cukurs', 'ibveks etiķis', 'sāls', 'olīveļļa', 'kaltēticitronu', 'gabaliņi', 'a ur', 'sinepes', 'kāmuma |cil e', 'ābolskābe', 'askorbīnskābe', 'labllzetājs v no', 'aromatizētājs', 'konservantkar "kāla sorbāts', 'nātrija benzoāts', 'produkta udējā uzturvērtība 100 g', 'tau', 's ap t 1gaaaa a a a tsi u ia ij d i adrasaaraa re rne ne rpsn sssa', 'orkla "— vija', 'v', '21leteicams līdz', 'skatīt atzīmi uz iepakojuma', 'leovbā a fūrābē uvēšaņās juzglabāt ledusskapi', 'neto', '990gzviela 1aaa latvijā', 'em om04490', '”'];0;0;[];[];0;0;0;[];[];[]
v76;17;17;6;['ūdens', 'rapšu eļļa', 'cukurs', 'mango biezenis', 'čili pasta', 'jodēts sāls', 'garšvielas', 'skābuma regulētājs', 'citronskābe', 'biezinātāji', 'nātrija algināts', 'ksantāna sveķi', 'konservants', 'kālija sorbāts', 'krāsviela', 'beta', 'karotīns'];['sastāv lnlas a īlens 1 rapšu', 'eļļa', 'cukurs', "tenoo biezenis' 10x čili pasta", 'jodēts sāls', 'ei skābuma re ulētājsg alana s ik"epkojumavidējā uzturvērt ība 100 gaebrtrti dari eitrkrēdanāt adaenerģētiskā 1445 kjvētīda seaman 350 rasametarn nincatinātāo'];0;0;[];[];0;0;0;[];[];[]
v77;9;9;0;['cukurs', 'kakao masa', 'kakao sviests', 'kakao ar samazinātu tauku saturu', 'emulgatori', 'e322', 'no sojas', 'e476', 'aromatizētājs'];[];0;0;[];[];0;0;0;[];[];[]
v78;4;4;108;['tomātu biezenis', 'bez mizām un sēklām', 'sāls', 'skābuma regulētājs E330'];['ee', 'pūreestatud maheto', 'ni  5', 'dm', 'he m matid', '300gšā ķ mis itslahatla', 'seemnetela', 'sod', 'i voostlisosad pureeslatud lomatiīdwii ca', 's00 aappesua regulaator £330 sertielokotsta join nt liu', '"krav sertifitlseeritud|', 'isalane teave 100 a er iergiasisadus 85 kj/ 20 koal<4', '99', 'miles! kūlastunud rasv kas isadus 80 kj ev kcal', 'rasvad" igud1', 's rst a ateea ūrasvhapped <0', '5g', 'sūsīvesikud', '3', '49', 'milest suhkrud 2i', 'uu a a ! 3 ad', '09 avatud pakei at hoic dajahedas', 'n nax +800', 'parimenne', 'v mpakei jun', 'valti islauu lidaii do cuasuni lu at cesus', 'oūd s', 'pēra ie3', 'diļi dliki j n no ri j rtu pesi roon nas', 'pi jguvaij ad iee2', 'rae jaa 7 f "3308 hai numaa', 'esi infol ca bis jadefon eestis', '+372 8056333 lv', 'ekolo iģisks tomātu biezenis 0', '500g', 's >a5 lav ddas tomā lu biezenis', 'be 7 mišā sēkjām', 'sāls', 'skābuma reguētājs e330', 'krav sertificēta ekoļ dar mēm', 'strimlaienprodukta uzturvērtība 100 g', 'enerģēliskā vērtība gm tiostarp piesātinātās taukskābes <0', 'jēliskā vērtība 85 kl/ 20kcei', 'tauki <0', '5g', '1 morojh kri aile 3 < g 0g| bhid rāti 4', '3', '49', 'tostarp cukuri 2 99', 'akerna', 'oba mvieas 1', '19', 'ie atvērtu «im 1u jāuzglabā vēsā vietā', 'maks', '+ 8”c', 'rgieteicams līdz', 'skat uz iepakojuma', 'ra ijā', 'izplatītājs le atvijā', 'sia rimi k a vetemjēol', 'rori pegamidavoi rī 102 b nama adeko  oš ž iga', 'džī', 'a zmīcīņas tālr inis atsauksmēm latvijā', '80000 180 passeradebe 2 gisk! trinti pomidorai', '500 0g', 'sudedamosios dalys', 'trinti pomidorai koka i 10', '15zievdes ir seklu', 'druska', 'rūgs stinguma reguliuojant! medžiaga e330 "kra  pajasserifikuotas ekologis kas sudedamosios deiys', 'produkto maistingumas 1000', 'sitloksklyfta', 'cnerginē veītē 85 kj/ 20 kcal', 'riebalai <0', '5g', 'iš kuriy sočiuju riebalu rūgščiņv <0', '5g och svart', 'angiavandeniai 3', '4g', 'iš kuriu cukru 2', '9g', 'baltymai 1', '1g', 'druska 0', '489', 'atlidaryta', 'g korv ellera aiakui sddyi uve', 'maks', '+82c', 'geriausias iki', 'žiūrēti antpakuotēs', 'pagaminta «4 ker formiaijoje', 'piatintojas lietuvoje', 'uab „rimi lietuva"', 'spaudos g', '6', '1', 'lt', '05132', 'vilnius', "5 'dietuva", 'nemokamas klienti tu aplarnavimo centro tel', '8800 29000asus ssssxsroran', 'strotes a st', 'gratineradatum gāller oēppnadfērpackning 12250 c | 10', '15 min', 'servera —sorteras som pappersforpackning'];0;4;[];['uu a a ! 3 ad', '1 morojh kri aile 3 < g 0g| bhid rāti 4', '+ 8”c', 'gratineradatum gāller oēppnadfērpackning 12250 c | 10'];0;0;4;[];[];['uu a a ! 3 ad', '1 morojh kri aile 3 < g 0g| bhid rāti 4', '+ 8”c', 'gratineradatum gāller oēppnadfērpackning 12250 c | 10']
v79;6;6;9;['tomātu pasta', 'cukurs', 'etiķis', 'sāls', 'sīpoli', 'ķiploki'];['>', '0amd9', '—', 'o9', 'jujao|8ojopo72', '0jaluel| «cja', 'l„lkaelse locket', 'bāst fore', 'datum gāller ooppnadsa i'];0;1;[];['>'];0;0;1;[];[];['>']
v80;8;8;68;['tomāti', '100g kečupa tiek gatavoti no 148g tomātu', 'etiķis', 'cukurs', 'sāls', 'garšvielu un garšaugu ekstrakti', 'satur selerijas', 'garšvielas'];['heinz =tomato ketchuptomatoes grown from heinz seeds', '«d pomidory kečupas', 'sudedamosiosdi', 'dals', 'pomidorai', '100 gkečupo gaminamaiš 148 mjaminamais | rai', '—l g — am j m ekstrakti', 'sudētyje yra saliemu', 'prieskoniai', '+ res vartojima pakratykīte', 'po atidarymolaikyti šaldytuve', 'geriausasikidata ant dangtelio', '«cb tomātu kečups', 'sastāvdaļas', 'tomēti', '100 idtomātu', 'etiķis', 'cukurs', 'sāls', 'garšvielu un grmusakratīt', 'pēc atvēršanas uzglabāt ledusu ekstrakti', 'satur selerijas', 'garšvielas', 'pirms ktīnaskapī', 'leteicams līdz', 'skatīt datumu uz vāciņa', '«gd tomatiketšup', 'koostisosad', 'tomatid', '148g tomateid 100g ketšupi kohta', 'dādikas', 'suhku', '500', 'virtside ja maitsetaimede ekstrakt', 'sis', 'sellerīt', 'virtsid', 'enne kasutamist loksutada', 'pealeavamist hoida kulmkapis', 'parim enne', 'vi', 'korgilt', 'gb uab „eugesta”', 'kibirkšties 9', '8', '1', '024vilnius', '+37052397739', 'infoeeugesta', 'lt', '«psia eugesta un partneri', 'dzirāemaiela 119', 'lv', '1055', '= rīga', '+37167472500', 'officedeugesta', 'lv', 'gb fugesta eesti as', 'rukki tee 5', 'e', '€400ml', '400glehmja 75306', '+37206827782', 'art 100 gprodukto/ 100g produkta /nodeugesta', 'ee www', 'heinzeu =', 'iet toitevāārtusmlna brenēvenē! eeisdnetba'];0;4;[];['100 gkečupo gaminamaiš 148 mjaminamais | rai', '+ res vartojima pakratykīte', '= rīga', 'heinzeu ='];0;0;4;[];[];['100 gkečupo gaminamaiš 148 mjaminamais | rai', '+ res vartojima pakratykīte', '= rīga', 'heinzeu =']
v81;8;8;28;['tomātu biezenis', 'cukurs', 'spirta etiķis', 'sāls', 'grauzdēta cukura sīrups', 'garšvielas', 'kūpināšanas aromatizētājs', 'sīpolu ekstrakts'];['s 5 spirito actas', 'gruska', 'skrucirto cau aussinipas', 'orig omedžiaga', 'svogūnu ekstraktas', '1007 miaporn īdoru', 'gp "barbekjū mērce ar grauzdēta cukura sīrupu"igaume', 'da', 's', 'tomātu biezenis', 'cukurs', 'spirta etiķis', 'sālsifrups 1', '070', 'rem kū as mu sīpolu ekstrakts', 'kts', '10red eittis05a toma ree', 'suhkur', 'veiniāādikas', '$00s1d', 'suitsutuspreparaat', 'sb trakt', '100 gtoote valmistamiseks on isesut gpnērz vast in lumas/ uzturvērtība/ mriš t 100g mt altu', 'rgmne vērtē', 'eneraētiskā 468  10rīta rnergiasisaldus 110 kcal —ebalai', 'tauki', 'rasva a dig luš kuri sočigju riebalu rū mosta da tās taukskābes! dimiles astunud rasvhapped„m emam |roduits nestlē sa', 'm t mbm'];0;0;[];[];0;0;0;[];[];[]
v82;10;10;48;['tomātu biezenis', 'cukurs', 'spirta etiķis', 'sāls', 'paprika', 'sīpoli', 'garšvielas', 'ietver  kūpinātu čili piparu chipotle', 'garšaugi', 'laima sulas koncentrāts'];['6 d meksikietiskostiliaus salsa padažassu< aitriosiomis chipotle paprikomis', 'sudedamosios dalys', 'pomi', 'doru tyrē', 'cukrus', 'spirīto actas', 'druska', 'paprikos', 'svogūnai', 'prieskoniai', 'su0', '1910 kekrjs papriku', 'zoleles', 'zaliuju skates', 'koncentratas', '1004', 'produkto pagamintais 160 g pomidory', 'cd salsa mērce ar cipotle pipariem meksikā', '„nu gaumē', 'sastāvdaļas', 'tomātu biezenis', 'cukurs', 'spirta e iķis', 'sals', 'paprika', 'sīpoli ž"svielās', 'ietver  kūpinātu čili piparu u trik garsaugi', 'laima sulas koncentrats', '100 g produktaizgatavosanā izmantoti 160 tomātu gp mehhiko stiilis salsakaste suitsutatud di id koostisosad', 'tomatipūree', 'suhkur', 'veinidādikas', '00', 'paprika', 'sībul viirtsid', 'sisaldab', 'potle tsillit', 'ūrdid', 'laimimahla kontsentraat', '100 g toote valmistamiseks on kasutatud 160 g tom āāmaistingumas/ uzturvērtība! | ī', 'mrir īoitumisalane teave 1009 | 109 |', '10', 'mmega vertē', 'mmerietskā 306 kj', '| 3043 | ga', 'vērtība! energiasisaldus bokcal | 7kcal |nenīkašikienalai! tauki! rasvat rūa l hg', 'iš kuri sočiuju riebalu rūgši |lostarm šā inātās aiko t g | er rasvhappeding vavandeniai/ oglnidrāti tilu r" s uavedkm „a | ” tšķuru cukru', 'tostarp cukuri | ta | 170120'];0;6;[];['100 g toote valmistamiseks on kasutatud 160 g tom āāmaistingumas/ uzturvērtība! | ī', 'mrir īoitumisalane teave 1009 | 109 |', '| 3043 | ga', 'vērtība! energiasisaldus bokcal | 7kcal |nenīkašikienalai! tauki! rasvat rūa l hg', 'iš kuri sočiuju riebalu rūgši |lostarm šā inātās aiko t g | er rasvhappeding vavandeniai/ oglnidrāti tilu r" s uavedkm „a | ” tšķuru cukru', 'tostarp cukuri | ta | 170120'];0;0;6;[];[];['100 g toote valmistamiseks on kasutatud 160 g tom āāmaistingumas/ uzturvērtība! | ī', 'mrir īoitumisalane teave 1009 | 109 |', '| 3043 | ga', 'vērtība! energiasisaldus bokcal | 7kcal |nenīkašikienalai! tauki! rasvat rūa l hg', 'iš kuri sočiuju riebalu rūgši |lostarm šā inātās aiko t g | er rasvhappeding vavandeniai/ oglnidrāti tilu r" s uavedkm „a | ” tšķuru cukru', 'tostarp cukuri | ta | 170120']
v83;9;9;5;['tomātu biezenis', '100 g produkta ir saražoti no 188 g tomātu', 'cukurs', 'spirta etiķis', 'ūdens', 'sāls', 'dabīgi aromatizētāji', 'garšvielu ekstrakti', 'garšvielas'];['iskdū uuu', 'uumannta „ "ud gvskio 0', '10a t0mātu', 'auss 3 +līdz ot d', 'rēc m7 6 130577veēb'];0;0;[];[];0;0;0;[];[];[]
v84;10;10;0;['ūdens', 'tomātu pasta', 'sāls', 'saulespuķu eļļa', 'cukurs', 'baziliks', 'raudene', 'sīpoli', 'melnie pipari', 'skābuma regulētājs E330'];[];0;0;[];[];0;0;0;[];[];[]
v85;11;11;62;['tomātu pasta', 'kapāti tomāti', 'tomātu sula', 'sīpoli', 'olīveļļa', 'modificēta kukurūzas ciete', 'cukurs', 'sāls', 'ķiploki', 'pētersīļi', 'baziliks'];['heūai i aamd am el veas 100 gs energlasisaldus 2 ļ', 'm 1asvad 203', 'millest kūllastunud rasvhapped 03 g', 'kiemujsk miliest suhkrud 45 g', 'kiudained 09 g vlgud 158 so 134', 'parimbi enne! vata pakendilt peale avamist hoida klmikus ja tarbida 3b paeva jooksul', 'valmistatud itaalias rīmi eritelimusei edasimuijaf restis', 'rimieesti food as', 'pērguvalja tee 3', 'pildikūla', 'rae vald 7530be narjumaa', 'eesti', 'infotelefon eestis', '+372 6056333', 'ē er mēnce pastai ar ķiplokiem', 'sastāvdaļas', 'tomātu pasta8', 'kapāti tomāti', 'tomātu sula', 'sīpoli', 'olveļar modificēta kukurūzas ciete', 'cukurs', 'sāls m', 'pētersīļi', 'bazilīs', 'e 100 g produkta uzturvērtība', 'enerģētiskā vērtība 251 4/60 kaļ 3b tauki 20 g', 'tostarp piesātinātās taukskābes mg ogļhidrāti 8ā 85gtostarp cukuri 45 g šķiedrvielas 09 g', 'olbaltumvielas 154 sis īm 134', 'leteicams līdz', 'skatīt uz jenu pēc atvēršanas uzglabātr iedusskapi un izlietot 3 dienu laikā', 'ražots itālijā pēc īpaša rimif pasūtījuma', 'izplatītājs latvijā', 'sia rimi latvia', 'a', 'deglava iela 161', 'm rīga', 'lv', '1021', 'bezmaksas tālrunis atsauksmēm latvijā', '800001', 'padažas makaronams su česnakais', 'sudedamosios days', 'i tyrē', 'smulkinti pomidorai', 'pomidoruy ii', 'svogūnai', 'alyvuogiu aliejus', 'modifikuotas kukurūzu krakmoas', '8cukrus', 'druska', 'česnakai', 'petražolēs', 'bazilikai', '100 g produkto 55isti inē vertē a', 'riebalai 20g iš kuriy 8as', 'energinē vertē 251 ku/ 60 kcal', 'riebalai 209— rūc 03 g', 'angliavandeniai 85 g " ž=', '13 ņ45 g', 'skaidulinēs medžiagos i eaouju a vir nē āū geriausiasiki', 'žr ant pakuotēs a rius pakuote opkitesaojtuve'];0;1;[];['angliavandeniai 85 g " ž='];0;0;1;[];[];['angliavandeniai 85 g " ž=']
v86;4;4;3;['ūdens', 'tomātu pasta', 'sāls', 'skābuma regulētājs E330'];['st aa ž aa i17itta', 'ea', 'aat'];0;0;[];[];0;0;0;[];[];[]
v87;16;16;105;['tomātu pasta', 'sasmalcināti tomāti tomātu sulā', 'tofu', 'ūdens', 'soja', 'čili pipari', 'sīpoli', 'sarkanā paprika', 'neapstrādāta', 'extra virgin', 'olīveļļa', 'ķiploki', 'sāls', 'pētersīļi', 'skābuma regulētājs', 'E 330'];['nt m 7', 'ad " ki a m ian nens1om vol', 'kūūslauk', 'sool peterselihappesi julaator', 'f330', '| lanete rve dao gulaator', 'e330', 'toitumisalane+69', "energlasisaldus 300 kj/ 70 kcalasva li '", 'rasvad 3', '8 g', 'millest kūllastunud rasvhapped 0', '7 gsūisivesikud 49 g', 'millest suhkrud 3', '6 g', 'valgud 29g so010', '9 g hoida kuivas kohas', "parim enne vaatapakendilt toodetud itaalias edasimūūja eestisaa aj i m ' ā animi eesti po0das", 'pērguvālja tee 3', 'pildikūla', 'raevald', '75308 harjumaa', 'eesti', 'infotelefon eestis+372 6056333', 'lv', 'pastas mērce arrabiataar tofu vegāniem', '390g makaronu mērce armaziem tofu gabaliņiem', 'vegāniem sastāvdaļastomātu pasta', 'sasmalcināti tomāti tomātu sulā', 'tofu', 'ūdens', 'soja', 'čili pipari', 'sīpoli', 'sarkanā paprika', 'neapstrādāta', 'extra virgin', 'olīvelja', 'ķiploki', 'sāls', 'pētersīļi', 'skābuma regulētājs', 'e 330', 'produkta uzturvertība 1001 generģētiskā vērtība 300 kj/ 70 kcal', 'tauki 9', '0 gtostarp piesātnātāstaukskābes 0', '7 g ogļhidrāti 14', '3g', 'tostarp cukuri 3', '6 g', 'olbaltumvielas 2', '9 g', 'sāls 0', '9g', 'uzglabāt sausā vietā', 'ieteicams līdz', 'skat', 'uziepak', 'ražots itālijā izplatītājs latvijā vē 7latvia', 'a', 'deglava iela 161', 'rīga', 'ulbezmaksas tālrunis atsauksmēm latvijā', '80000d4 zmaksas tāiru 3 j 1 padažas180', 'lt', 'veganiskas makaronu mai', 'arrabiata su soju varške', '390 g makaronunadažas cu soju varškēs gabaliukais', 'veganiskasa dtedamosios daivs pomidoru tyrē', 'smulkintisudedamosios cal', 'cniosvarškē pomidorai pomidoruy sultyse', 's005 tikos', 'vanduo', 'soja', 'aitnosios papilkos "39lumnūnai raudonoj paprika', 'ypač tyras alyvuogiusvogūnai', 'raudonoji par ai les', 'rūgštingumatenis česnakai', 'druska', 'petrazoles', 'tu 7gier a ae medžiaga', '6330', 'produktoreguljuojanti meaziaāga', 'c', 'tē 300 kj! 7aistingumas 100 g', 'eneigine vene 3maistingumas 10', 'g', 'ene riebaiuy rūgščiy 0', '7kcal', 'riebalai 3', '8 g', '1š kuru sociuju nevaru 3', '0iegut du ndeni |149', 'b kuru cukru ž', 'g', '1 angliavanacida "a sauusc ojeimo 790 druska 0', '9 g', 'laikyti sausoje vielojbaltymai £', '9 9 ž ti ant pakuotes pagamintagerausias iki', 'žiūrēti an pam a vaše', 'aden goda sāsen som dessiekning ār framtagen medienom att den kan staplasransporteffektiv pā vāgenen', 'samtidigt ār den āter', 'sbarochbestārtill stērstaartong som ār en fērnybara', 'miljosmart forpackning', 'kort sagt!ellerhemmalagad1alen svartpeppar| rundassom g pd'];0;4;[];['ad " ki a m ian nens1om vol', '| lanete rve dao gulaator', "energlasisaldus 300 kj/ 70 kcalasva li '", "parim enne vaatapakendilt toodetud itaalias edasimūūja eestisaa aj i m ' ā animi eesti po0das"];0;0;4;[];[];['ad " ki a m ian nens1om vol', '| lanete rve dao gulaator', "energlasisaldus 300 kj/ 70 kcalasva li '", "parim enne vaatapakendilt toodetud itaalias edasimūūja eestisaa aj i m ' ā animi eesti po0das"]
v88;8;8;10;['ūdens', 'sinepju pulveris', 'cukurs', 'rapšu eļļa', 'sāls', 'skābuma regulētājs', 'etiķskābe', 'garšvielas'];['ake abītes pag', 'mārupes', 'nov', "' lv", '2101', 'latvija', 'wwnwnspnilva dams! vini rka', 'stikls', 'vāks', 'metāls orkla <>'];0;2;[];["' lv", 'metāls orkla <>'];0;0;2;[];[];["' lv", 'metāls orkla <>']
v89;8;8;51;['ūdens', 'sinepju pulveris', 'cukurs', 'rapšu eļļa', 'sāls', 'skābuma regulētājs', 'etiķskābe', 'garšvielas'];['f', 's', 'x tirās esatše " i 4ž', "' vē = žūdens", '"slnepji tilvēris', 'geļta', '"sāls', 'skābuma', 'regulētājs mms aieiā garšvielas', '7sinēpju', 'pulvera izcelsme =', 'pu es', 'vidējā', 'uzturvērtība 100', 'produkta', 'enerģētiskā vērtība 850', 'kj/205', 'kcal', 'tauki', 'hg rapiesātinātās', 'taukskābes 18 g', 'ogļhidrāti 16 g', 'tostarp', 'cukuri', '11 g', 'adaolbaltumvielas 10 g', 'sāls 2', '2 ļ uzglabāt tem ioatūjā +2', '+ 2000', 'xpēc atvēršanas uzglabāt le ueskāpi i', '+2', 'ui c', 'lēteičams līdz', '"rskatīt atzīmi uz iepakoj uma', 'ražo šā', 'sia „orkla foods', 'latvija” ”', 'zvaigžņu iela 1', 'spilve', 'babītes pag', 'mārupes nov', '” lv', '2101', 'latvija', 'bezmaksas tālrūnis atsauksmēm', '+371', '80004455', 'a', '5 m | "', '4 44', 'hdeh 6 aae a'];0;5;[];['x tirās esatše " i 4ž', "' vē = žūdens", 'pulvera izcelsme =', '+ 2000', '5 m | "'];0;0;5;[];[];['x tirās esatše " i 4ž', "' vē = žūdens", 'pulvera izcelsme =', '+ 2000', '5 m | "']
v90;19;19;0;['ūdens', 'rapšu eļļa', 'sinepju pulveris', 'sinepju sēklas', 'cukurs', 'Vorčesteras mērce', 'pārtikas sāls', 'kartupeļu šķiedras', 'biezinātāji', 'guāra sveķi', 'ksantāna sveķi', 'skābuma regulētājs', 'etiķskābe', 'krāsviela', 'beta karotīns', 'konservanti', 'kālija sorbāts', 'nātrija benzoāts', 'garšvielas'];[];0;0;[];[];0;0;0;[];[];[]
